timestamp,latitude,longitude,expected_latitude,expected_longitude,time_taken_at_location,deviation,stopped
2024-01-02 05:30:00,35.164174048859934,-115.1006429990349,37.9017282346255,-116.98218690035579,118,yes,no
2024-01-02 05:35:00,36.87919331665864,-117.92744621814823,35.57687654137262,-115.13424248100732,93,yes,no
2024-01-02 05:40:00,36.68655408927181,-114.80237059736397,35.9605882354679,-114.81556322935155,105,yes,yes
2024-01-02 05:45:00,36.422609551236995,-116.29373987839861,36.90311045686197,-117.88490671515527,59,no,no
2024-01-02 05:50:00,34.04314757857579,-115.67305080860382,35.419041597445535,-114.21625966478418,101,yes,yes
2024-01-02 05:55:00,35.938618257339,-116.70913727645156,36.239488909305905,-117.48584947792001,87,no,yes
2024-01-02 06:00:00,34.0420335614788,-117.95819924887272,37.52220371346714,-116.69102863254894,137,no,no
2024-01-02 06:05:00,37.1757294929204,-115.49958384743145,35.819678166335436,-114.57167767839242,278,no,no
2024-01-02 06:10:00,34.82431321196131,-117.15296688598933,34.186620892510646,-117.12753203422186,105,no,yes
2024-01-02 06:15:00,35.488082065979874,-114.9732251954771,37.25514023039083,-116.41392060513915,287,no,no
2024-01-02 06:20:00,35.197122996391016,-114.39632117471548,37.582766873179864,-116.47258039104756,276,no,no
2024-01-02 06:25:00,36.317921538042434,-117.60682899000834,36.70689633576768,-115.71324382013316,279,yes,no
2024-01-02 06:30:00,34.45458869142746,-114.1906906590819,37.23572279618106,-115.09708888182702,255,no,yes
2024-01-02 06:35:00,36.64734789792351,-115.51405292219364,35.39832685530593,-117.69018134214832,231,no,no
2024-01-02 06:40:00,36.287695675049356,-115.82605724957274,35.553082521479524,-117.52544128675369,93,no,yes
2024-01-02 06:45:00,36.641981654626235,-116.03659237981596,37.312007444274556,-114.7426097178222,276,no,no
2024-01-02 06:50:00,34.76444360703906,-115.87360380470035,37.309517558342364,-116.9996195851208,196,no,yes
2024-01-02 06:55:00,34.67203782270519,-114.07259853395742,34.28035413284875,-114.32450706858909,284,yes,no
2024-01-02 07:00:00,37.85803491435864,-115.42997547906617,35.16154569544696,-114.30043689124395,140,yes,yes
2024-01-02 07:05:00,35.22147725883924,-115.96864450622269,37.541625521407916,-115.81912842065829,45,yes,no
2024-01-02 07:10:00,36.802410359241776,-115.87587447445148,34.59910342185811,-116.4547375636971,223,no,yes
2024-01-02 07:15:00,37.685639890371846,-114.89684665083519,36.373478223252526,-115.02133723507464,62,no,no
2024-01-02 07:20:00,35.19606222720651,-117.78546933613019,37.70836684096226,-117.8132684466858,185,no,no
2024-01-02 07:25:00,37.46326073448404,-114.0434530820051,35.52556915389008,-114.74726246929913,70,no,yes
2024-01-02 07:30:00,36.843345654346884,-115.72406848106505,36.33033767759146,-117.01753477423894,141,no,yes
2024-01-02 07:35:00,37.99752214694494,-114.6041317857439,34.35222570749435,-114.59375934782095,130,yes,no
2024-01-02 07:40:00,37.246895261184065,-114.7100740344417,37.040482127450886,-115.58503436731745,119,yes,no
2024-01-02 07:45:00,36.25984300936123,-116.6848170461456,34.31121595186238,-116.52838108585642,174,no,no
2024-01-02 07:50:00,36.83237785939517,-116.94209209125061,37.211392079151565,-117.12119700770909,149,yes,no
2024-01-02 07:55:00,34.77296317317567,-116.41564404751969,34.99987851922882,-115.4454515034274,89,yes,no
2024-01-02 08:00:00,35.640724440755456,-117.9015312732504,36.318754365529315,-117.71932308265066,147,no,yes
2024-01-02 08:05:00,37.8647891832134,-117.02176605386356,37.482052932946985,-117.59593275417683,268,no,yes
2024-01-02 08:10:00,37.38018122551174,-115.08651715377788,36.48982936985571,-117.67347826402536,220,yes,yes
2024-01-02 08:15:00,34.15012478302959,-114.56316374481284,35.48391408436432,-116.45544451907597,89,yes,yes
2024-01-02 08:20:00,35.23140795160516,-115.05173001364716,36.358052123848466,-114.44678784245461,55,yes,no
2024-01-02 08:25:00,37.47246371222086,-115.16044912456378,37.173130977272415,-114.02055812839224,55,no,no
2024-01-02 08:30:00,36.75339260970735,-116.82831311569585,36.85736345367179,-115.57699297717366,46,yes,no
2024-01-02 08:35:00,34.945926406958854,-116.78240993443097,37.54137611527972,-114.30395496275209,91,yes,yes
2024-01-02 08:40:00,35.17428770730365,-116.39821286177859,34.48243170739077,-116.33408166715836,124,yes,yes
2024-01-02 08:45:00,34.0150939408421,-116.24228437495778,35.886568242677164,-116.95723502943959,144,no,yes
2024-01-02 08:50:00,36.120130323936095,-117.91732754055369,37.264486195769095,-115.33635088444527,266,yes,no
2024-01-02 08:55:00,37.338822499744055,-115.81842134847271,37.0227630865573,-117.60282694151178,265,no,no
2024-01-02 09:00:00,36.98223649030392,-117.24087728967082,34.056165681908354,-117.20353427746448,97,yes,yes
2024-01-02 09:05:00,37.2366129690285,-115.26489642322296,35.41388840055433,-114.31058091276208,236,yes,no
2024-01-02 09:10:00,36.39797126252197,-114.42949822047368,35.89789228311319,-116.52025214952118,164,yes,yes
2024-01-02 09:15:00,37.88505278118957,-117.13683895455388,35.962297946170374,-114.19806313190793,86,yes,yes
2024-01-02 09:20:00,34.05404187736561,-117.79599614656017,37.119439107396104,-114.90682440824112,183,yes,yes
2024-01-02 09:25:00,36.26648292279985,-115.61435393682888,34.381762011720156,-116.32931648235717,228,no,yes
2024-01-02 09:30:00,34.47576963191549,-115.18617223215725,36.4317948854425,-115.49818197724493,249,yes,yes
2024-01-02 09:35:00,37.92580080994348,-114.15533640113075,37.08741925638709,-114.34645879601642,229,yes,no
2024-01-02 09:40:00,34.08420645656654,-117.72242452588533,35.88098447347677,-117.03855236359583,31,no,yes
2024-01-02 09:45:00,34.08178585520402,-117.91205623169776,34.95991160805351,-115.15442179853103,89,yes,yes
2024-01-02 09:50:00,34.5541402955693,-117.64249196128452,37.24762647874345,-115.45572126753795,148,no,no
2024-01-02 09:55:00,34.662998311957594,-116.46750114789594,36.47401882218892,-117.5828551019061,76,yes,no
2024-01-02 10:00:00,36.65134906991211,-116.37012714942253,34.81975352093879,-117.51691983733912,280,yes,no
2024-01-02 10:05:00,34.929328830118266,-114.92979891775639,34.36243772837135,-115.7166653052128,208,yes,yes
2024-01-02 10:10:00,34.855230329765845,-117.15183033071182,36.79995293412483,-116.64069485475602,295,no,yes
2024-01-02 10:15:00,35.67455637585221,-114.09402842255126,37.864323261737965,-115.98956964872698,84,yes,no
2024-01-02 10:20:00,35.61237282422669,-117.90541660721797,36.43872100847525,-116.53430094880633,165,no,yes
2024-01-02 10:25:00,37.55424155650451,-117.9430297337212,35.101676822582554,-115.94652660637458,207,yes,no
2024-01-02 10:30:00,36.46150696071844,-115.71576545734783,36.4848222982551,-116.40393049222256,206,yes,yes
2024-01-02 10:35:00,34.565317366787255,-117.59854452780199,36.04935718728244,-115.88837287513076,37,no,yes
2024-01-02 10:40:00,34.581321132829295,-116.73569565253759,36.37029614212793,-116.65159063092808,230,yes,yes
2024-01-02 10:45:00,34.60717366928179,-115.39308574672704,34.70440258154981,-116.99843715952622,132,yes,no
2024-01-02 10:50:00,34.02064701303751,-116.96408097826172,34.63166331066412,-116.55961666749383,100,yes,yes
2024-01-02 10:55:00,35.73148230775402,-116.06041222971668,35.85318003466459,-114.07585007100586,106,yes,yes
2024-01-02 11:00:00,36.48144232249064,-115.07793036487986,35.120714200302864,-114.12790363612763,64,no,no
2024-01-02 11:05:00,37.25027637105515,-117.36740526229315,35.62787202186044,-115.46148031326612,205,no,no
2024-01-02 11:10:00,36.25850366676414,-116.46674983833968,34.40668165828026,-115.21037034312364,248,no,no
2024-01-02 11:15:00,34.17942120993699,-116.03350040841106,36.53607663268406,-114.01296817306033,97,no,no
2024-01-02 11:20:00,35.538950474154085,-117.56742765282219,36.79716722540769,-114.4771610434431,85,no,yes
2024-01-02 11:25:00,34.02453229358224,-117.71035599241131,34.627167866095085,-116.42036754090194,95,yes,no
2024-01-02 11:30:00,37.81421756444591,-115.10171002411532,34.481575828708344,-116.55210739781613,98,yes,no
2024-01-02 11:35:00,35.850267896375776,-117.85272862775679,34.56189314108432,-115.12030832982747,207,no,yes
2024-01-02 11:40:00,34.80453348915553,-115.99705843930796,37.82199765848185,-116.68169622307907,171,yes,no
2024-01-02 11:45:00,34.45854967629817,-114.75951637698175,34.48108619965011,-114.02627281925488,174,no,no
2024-01-02 11:50:00,36.405483410685946,-117.20761326243851,37.48660847672126,-117.12175233853368,99,no,yes
2024-01-02 11:55:00,36.1566952150139,-114.82756364616428,37.362396523561436,-115.76644323735692,77,no,yes
2024-01-02 12:00:00,37.70911588540529,-117.90624119429306,37.05965305696168,-117.59209346136376,259,yes,yes
2024-01-02 12:05:00,37.962796448615336,-116.02427023899614,35.88003183084129,-114.9839337093855,218,no,no
2024-01-02 12:10:00,36.856091451313475,-114.47239585364095,37.46212940032403,-116.01130895051062,43,no,no
2024-01-02 12:15:00,34.970307896319866,-115.28947413268303,37.71721704971833,-116.37609624103837,217,no,yes
2024-01-02 12:20:00,35.6010961010791,-117.40467823397361,35.20707446220818,-115.32751737757226,113,no,yes
2024-01-02 12:25:00,35.676955062967636,-114.20495027330014,36.17827689263479,-117.04976435979934,97,yes,no
2024-01-02 12:30:00,37.243808539132075,-114.91858225626073,34.99404544953145,-117.61239123489891,210,yes,no
2024-01-02 12:35:00,34.928615049749844,-115.13266179168994,37.898756055720476,-116.55021329412523,183,no,yes
2024-01-02 12:40:00,36.77063253417436,-115.31669487219676,37.313961462900004,-114.55203652137929,212,no,no
2024-01-02 12:45:00,37.128569684395984,-116.353051148719,37.52864621205457,-117.75203464474944,238,yes,yes
2024-01-02 12:50:00,35.03555317531181,-117.47315254872557,34.58332053746837,-116.40843384898196,167,yes,no
2024-01-02 12:55:00,35.41653330029118,-114.90220459748133,37.67099786915682,-115.26941677935787,42,no,yes
2024-01-02 13:00:00,35.339555077279115,-114.39775246751782,37.42136879661727,-114.56479926814025,143,yes,yes
2024-01-02 13:05:00,36.962635344920905,-117.31422030527064,37.850144240996215,-117.49872555897055,243,yes,no
2024-01-02 13:10:00,34.0482262792443,-114.2040393091828,34.65667502201033,-117.4884179664595,176,yes,yes
2024-01-02 13:15:00,37.53835068766844,-116.55046132321888,35.926104466145574,-115.86042899943006,133,no,yes
2024-01-02 13:20:00,36.73725020308395,-116.64605581645337,37.16234614878182,-115.22886845287819,216,yes,yes
2024-01-02 13:25:00,37.455419433597356,-117.16799758405111,35.91616252280243,-115.3157304906369,83,yes,no
2024-01-02 13:30:00,35.71823515687461,-115.56207044040181,34.95134529710013,-116.10113891075238,160,no,yes
2024-01-02 13:35:00,34.12099025413735,-116.55911627479468,36.11510533672547,-116.53520367271878,131,no,yes
2024-01-02 13:40:00,35.12188714046532,-115.904131653256,35.60529282675944,-117.02526857486737,248,no,yes
2024-01-02 13:45:00,37.39451512261788,-117.33892163211917,37.27718091370156,-116.86976179153984,216,no,yes
2024-01-02 13:50:00,35.528277985219646,-117.05892324324441,36.99531644943628,-114.88180114443242,254,no,yes
2024-01-02 13:55:00,36.61967418294244,-114.30765968506597,34.610397979705816,-117.49875665345057,255,yes,yes
2024-01-02 14:00:00,36.701465437087386,-115.0218799929402,37.492923339285916,-114.26571869614071,230,yes,yes
2024-01-02 14:05:00,37.1712026595791,-117.71247228870885,35.72058801590842,-115.55941101770644,257,no,yes
2024-01-02 14:10:00,37.42630314756711,-116.14160245663888,36.017773912529364,-117.94708300355092,233,no,no
2024-01-02 14:15:00,37.33044114547735,-114.0356808874669,34.5685378796155,-115.31228629837206,184,yes,no
2024-01-02 14:20:00,37.64595707594261,-114.00736041655335,36.83727614985223,-116.85297782257412,101,yes,yes
2024-01-02 14:25:00,34.736380325124436,-115.97511351139585,37.02312987113342,-115.57041719190732,158,no,no
2024-01-02 14:30:00,36.797228447580665,-114.87841441523305,36.40208563363747,-114.3079773348343,219,no,yes
2024-01-02 14:35:00,34.211367809207395,-114.1751625142432,37.75428578610642,-116.11418651113351,59,yes,no
2024-01-02 14:40:00,37.44857206074907,-115.23498411577405,37.47990636209792,-114.03021931375093,30,yes,yes
2024-01-02 14:45:00,34.15129359443782,-117.06934886174803,34.444938622310254,-114.66307249048754,208,no,yes
2024-01-02 14:50:00,35.17923642946092,-116.74696826244951,36.23446251573163,-116.23558862676144,118,no,no
2024-01-02 14:55:00,35.09638601257527,-117.32762911517453,36.82562901266381,-115.12920565076148,81,no,yes
2024-01-02 15:00:00,36.061468458435634,-117.84270432821769,34.54886660915214,-115.69010553192487,147,yes,no
2024-01-02 15:05:00,36.561925540516974,-115.93385648688916,34.128778238683125,-115.71924594502488,213,no,no
2024-01-02 15:10:00,34.88779332695683,-117.97260012366829,34.18053650254199,-117.81125222801862,128,yes,yes
2024-01-02 15:15:00,37.43421308036482,-117.09383807716752,34.87163306232534,-116.36312123904344,270,no,no
2024-01-02 15:20:00,35.593146865541456,-114.9084376366945,36.09458379478126,-116.58036258514268,216,no,yes
2024-01-02 15:25:00,37.88579766138621,-116.33265859243744,35.62071075703304,-116.24773042673279,264,no,yes
2024-01-02 15:30:00,36.14097515854232,-116.18886660516134,37.558992835898465,-114.614547102191,104,no,no
2024-01-02 15:35:00,34.98953395613958,-114.18421756666373,36.64301419905407,-114.69886292297589,73,no,yes
2024-01-02 15:40:00,34.03429074682183,-114.5513933851995,37.838512301439835,-117.32291367696614,161,yes,yes
2024-01-02 15:45:00,36.29018224528484,-114.67411951531444,37.98637873436663,-114.10333731058734,60,yes,no
2024-01-02 15:50:00,36.180827410459514,-114.37057372116129,34.9849034981892,-117.77722085372537,106,yes,yes
2024-01-02 15:55:00,37.583565212634724,-116.65450509144088,37.23120892074333,-115.47464332267651,288,no,no
2024-01-02 16:00:00,37.273043414851,-115.92183304431944,36.123423204538334,-115.27227671383835,288,yes,no
2024-01-02 16:05:00,36.08820092350186,-116.81035885877552,35.95691502624424,-116.37017549286313,88,no,no
2024-01-02 16:10:00,35.37954622180121,-114.36785343863316,36.1254814984768,-115.23094190349214,200,yes,no
2024-01-02 16:15:00,36.62260703283203,-117.04654570057498,36.19340320316527,-116.51553099699957,140,yes,no
2024-01-02 16:20:00,35.3833512771326,-117.26194917183537,36.0032024698636,-114.72728712533348,136,yes,no
2024-01-02 16:25:00,36.16612259802334,-116.15508703785476,37.10723311338505,-115.25265714459093,144,no,yes
2024-01-02 16:30:00,34.602035696369285,-114.49593274743144,36.44112065993442,-116.62943031950154,162,yes,yes
2024-01-02 16:35:00,36.298936387003096,-117.24617271373221,36.374313458921804,-114.14122594875165,109,no,no
2024-01-02 16:40:00,36.32275607586854,-114.08479358715049,36.4306858055428,-114.76229338785569,143,yes,no
2024-01-02 16:45:00,36.19012787943854,-117.54488578434292,34.221836938361776,-116.34411732863549,169,no,yes
2024-01-02 16:50:00,37.751132152110735,-116.06355442158089,36.30884118604018,-117.01528476568595,47,no,yes
2024-01-02 16:55:00,37.44601871676583,-116.28246610609399,37.15140800587642,-114.85826242391414,294,no,yes
2024-01-02 17:00:00,36.167500756541656,-114.51104746048962,35.567521395786436,-117.99723883478819,124,yes,no
2024-01-02 17:05:00,34.78742573279016,-117.17722315794191,37.20694116816757,-116.39484924628634,190,yes,yes
2024-01-02 17:10:00,37.51982676889327,-117.92200750638983,36.46287848909417,-117.87925300278908,31,no,no
2024-01-02 17:15:00,34.38391593375563,-114.56311107845104,34.28659209614011,-114.68245199463811,225,no,yes
2024-01-02 17:20:00,37.32539646709495,-117.07115775875772,36.67546330089084,-114.75059040758134,107,yes,yes
2024-01-02 17:25:00,37.68897929188044,-116.4268452597254,35.90179281014264,-117.3515599200616,207,yes,no
2024-01-02 17:30:00,37.04335702476605,-114.28715732663558,37.76628617189302,-116.06060776738153,95,yes,yes
2024-01-02 17:35:00,37.258751671644845,-116.83619462104936,36.19243420457691,-115.42609770516069,202,no,yes
2024-01-02 17:40:00,34.394989190153396,-117.06842612627341,34.36436648775551,-115.50102869067982,181,yes,no
2024-01-02 17:45:00,37.00373831711874,-116.46900097470926,36.247331638027674,-115.3657356972506,211,no,yes
2024-01-02 17:50:00,37.38662004104896,-117.91560250183328,36.967415280870306,-117.97819756442249,185,yes,no
2024-01-02 17:55:00,35.304381973398286,-117.21321621800215,34.617912159980705,-116.11441632511959,48,yes,no
2024-01-02 18:00:00,36.063629272205,-114.9590757275892,37.66936791441381,-114.91801249711281,160,yes,no
2024-01-02 18:05:00,37.934737094419184,-115.03666716366595,35.517161062845,-117.70250292346448,104,no,no
2024-01-02 18:10:00,34.85971281456893,-114.08059169634446,35.95443849036069,-115.70030149010145,203,yes,no
2024-01-02 18:15:00,37.70765545123043,-115.39154948762688,34.48416605056061,-116.68613034894429,151,no,yes
2024-01-02 18:20:00,37.07299112818642,-116.94227474411795,34.9385671180844,-117.24354636014542,90,yes,yes
2024-01-02 18:25:00,37.7300811070038,-117.91554244213188,34.65192150430916,-114.66050751634262,137,yes,yes
2024-01-02 18:30:00,37.082913964964234,-116.21913946493083,35.383852514212194,-114.07320161672551,134,yes,yes
2024-01-02 18:35:00,36.12357935074069,-115.05027444998572,34.06064902889551,-114.53655003383858,38,yes,yes
2024-01-02 18:40:00,37.65177868934404,-116.34926848360864,34.04549767348012,-114.30214884777689,179,yes,no
2024-01-02 18:45:00,36.39257072401677,-114.33431996348669,35.71334805811267,-115.269989147198,192,no,yes
2024-01-02 18:50:00,37.57561478211915,-117.57155643892263,35.738242890830826,-116.89374815313832,91,yes,yes
2024-01-02 18:55:00,34.67425105951519,-117.20108431549306,36.78221375441016,-117.80271352094522,136,yes,yes
2024-01-02 19:00:00,37.31987067703682,-114.31944099923423,35.56997401118936,-115.61426419824704,142,no,yes
2024-01-02 19:05:00,36.96359957057941,-115.50758513038177,37.07213492946263,-117.4396150453323,192,no,yes
2024-01-02 19:10:00,35.385940113155215,-117.23120583049402,36.16000985850969,-114.23635433410419,251,no,yes
2024-01-02 19:15:00,35.16511363330088,-115.48311670960585,37.20989129402533,-117.61809448586753,53,yes,no
2024-01-02 19:20:00,34.02600133614557,-114.31059335854741,36.72626944245943,-117.44993177693597,35,no,yes
2024-01-02 19:25:00,37.64676494600762,-114.64147363274586,37.67149020799821,-117.85192985500726,142,yes,yes
2024-01-02 19:30:00,34.26512368802893,-115.67201274499179,35.983290343247205,-116.0541163588328,240,no,no
2024-01-02 19:35:00,35.76892621987725,-115.45623908160913,37.12362597288845,-115.90343638945254,268,no,yes
2024-01-02 19:40:00,35.41599410838495,-117.52431148370171,37.47401530836495,-115.0942085842227,124,no,no
2024-01-02 19:45:00,36.92368727240483,-116.49878965419974,37.55741670154061,-116.72516298778345,240,yes,yes
2024-01-02 19:50:00,35.1539720575738,-114.68853209316951,34.788188548873876,-114.96155659177268,96,no,no
2024-01-02 19:55:00,36.282704506653374,-116.12353786128851,35.89313841887483,-117.47147301652863,221,yes,no
2024-01-02 20:00:00,36.78005945271088,-117.12696027794247,34.6352030145409,-114.86849746022142,258,no,no
2024-01-02 20:05:00,36.81229147410358,-114.58401482477366,37.761052264835804,-117.7795535162558,230,no,no
2024-01-02 20:10:00,36.40288080679592,-115.81282103333706,36.046270196471674,-116.3871660926686,284,yes,no
2024-01-02 20:15:00,36.18312120085304,-114.03388955665201,34.74161208952469,-114.48361140708998,47,yes,no
2024-01-02 20:20:00,37.76546369476718,-114.71483627954076,36.09191347871015,-117.14928396864852,74,no,yes
2024-01-02 20:25:00,37.27992909414205,-117.78147214319577,36.35763936628321,-117.59408060874198,116,no,yes
2024-01-02 20:30:00,34.77692911037551,-114.83801425022897,36.08496387804773,-117.66529856500077,64,yes,yes
2024-01-02 20:35:00,35.7866395883208,-114.8223348102166,35.86762326776323,-116.21398891346516,236,yes,yes
2024-01-02 20:40:00,35.34729281240845,-114.02387133519483,34.77259902602581,-116.18697760563511,96,yes,yes
2024-01-02 20:45:00,37.75833183212167,-114.45069350206941,34.49202493507243,-116.88071292211193,196,yes,yes
2024-01-02 20:50:00,34.940125240107506,-114.62163063936084,36.91126999043871,-114.06217573763978,216,no,no
2024-01-02 20:55:00,37.23214530484604,-116.73257583119464,35.71075140249338,-117.08853085748272,147,no,no
2024-01-02 21:00:00,34.18523132562936,-116.36481916135229,34.698770993782105,-115.02345499461862,249,yes,yes
2024-01-02 21:05:00,36.401873450606445,-117.1095598600549,37.906855664314726,-116.91305730489498,247,no,no
2024-01-02 21:10:00,36.87770930202891,-115.94178703734698,37.541634476842155,-114.11911401017394,109,no,yes
2024-01-02 21:15:00,34.565217920110435,-116.86101986569116,37.06517825425349,-117.07615751976846,287,no,no
2024-01-02 21:20:00,36.04805306914049,-115.38701989974824,35.378475910253144,-114.38317030653597,57,yes,yes
2024-01-02 21:25:00,34.68947523667699,-117.68593444362946,34.65250491335692,-114.07167671279149,162,yes,no
2024-01-02 21:30:00,37.18427604379068,-115.51881133823214,37.01758155788822,-117.22451483911794,295,yes,no
2024-01-02 21:35:00,35.042595522247275,-114.18505199622464,34.08808377941274,-116.27623380455489,298,no,no
2024-01-02 21:40:00,36.880169799735924,-115.70926162714582,36.19735944872624,-117.69909834505181,32,yes,yes
2024-01-02 21:45:00,36.53231634841685,-115.50723029797385,35.19535479572311,-115.29339255613452,81,yes,no
2024-01-02 21:50:00,36.30948823520109,-116.21626310074144,37.78893799685961,-115.06344057120566,136,no,yes
2024-01-02 21:55:00,34.400841101278175,-115.0072006950898,35.146211857206374,-115.1316971519679,222,yes,no
2024-01-02 22:00:00,35.67444082351074,-115.68392751341592,37.29284624101524,-116.06676258585144,230,yes,yes
2024-01-02 22:05:00,36.13212381096724,-115.48674747470302,37.37009625701466,-117.28485555750677,202,yes,no
2024-01-02 22:10:00,35.756250558334195,-115.33567251061551,34.67821101267491,-116.83993466214454,248,no,yes
2024-01-02 22:15:00,37.8289230078953,-116.29644445545355,36.11765791348495,-114.84836089226798,32,no,no
2024-01-02 22:20:00,37.99513132708945,-115.62217760328582,37.80258191534584,-114.9989241141247,77,yes,yes
2024-01-02 22:25:00,34.62556218770782,-114.99976396913162,37.52817192263271,-115.19987408979748,193,yes,no
2024-01-02 22:30:00,37.28637332103146,-116.26968757020613,35.866724869991394,-114.08326966605365,298,yes,no
2024-01-02 22:35:00,34.77313407216511,-117.68850628307081,35.584443021605885,-115.62270280798714,131,yes,no
2024-01-02 22:40:00,35.529495735053786,-115.5334975306233,35.898685093229616,-114.944464725358,152,no,no
2024-01-02 22:45:00,37.510887584677725,-115.87319059183277,35.38859558153841,-115.11642079503982,88,no,no
2024-01-02 22:50:00,37.02427816117395,-115.03132718428016,36.49856891190928,-114.79997796017803,285,no,yes
2024-01-02 22:55:00,34.97557785177234,-116.28031219710249,36.620146662945864,-114.1789777282834,174,yes,yes
2024-01-02 23:00:00,34.63088018862898,-115.14459099725082,34.841200269340796,-117.17677260415275,100,yes,yes
2024-01-02 23:05:00,34.753553596776115,-115.325687015195,37.86246199132958,-117.27039827697358,277,yes,yes
2024-01-02 23:10:00,37.060502359443326,-116.99657020557774,37.60804710966398,-117.11570086345883,129,no,yes
2024-01-02 23:15:00,35.56618272781567,-116.45371983890661,34.514820145709976,-115.05973173995545,56,no,yes
2024-01-02 23:20:00,37.30132937548807,-116.24944129438651,34.93978054908396,-117.97366543526046,278,no,no
2024-01-02 23:25:00,37.81297363000692,-115.53212585727042,36.704688882145135,-114.45114584989865,207,no,no
2024-01-02 23:30:00,34.13817009748201,-114.26487873651254,37.00474982456122,-115.58776621840877,110,no,yes
2024-01-02 23:35:00,35.753133806626195,-114.65499297677424,35.65836585633938,-116.24864628234663,205,yes,yes
2024-01-02 23:40:00,34.734456462399834,-116.82424134844223,35.60855533255418,-116.86496208995896,291,no,no
2024-01-02 23:45:00,34.56101488016591,-115.95027817278327,36.667211730115106,-116.4217952632606,53,no,yes
2024-01-02 23:50:00,34.738294232887455,-116.46015204747496,36.02191641549793,-115.35879904375741,35,yes,no
2024-01-02 23:55:00,36.91603529517687,-115.51708138539009,34.51295357530341,-116.86631599591284,205,yes,no
2024-01-03 00:00:00,36.47716342409243,-117.02975821773214,34.38095126511386,-117.73026483844534,131,yes,yes
2024-01-03 00:05:00,36.717748333761,-117.42300963451312,35.51847598042659,-115.7648886492973,168,no,no
2024-01-03 00:10:00,35.51118954077688,-115.59371311753667,34.77313456584836,-116.59561129792142,161,yes,no
2024-01-03 00:15:00,34.20234192711194,-116.94279117307671,36.14648441460207,-115.5043898888795,284,yes,yes
2024-01-03 00:20:00,34.08312320691093,-114.76217826770696,37.58095728078315,-116.080031613904,145,no,no
2024-01-03 00:25:00,36.70306275286256,-116.29280544553465,37.89749265312455,-117.65767149020286,46,no,yes
2024-01-03 00:30:00,37.13805032564618,-114.11265121321796,37.62194808215815,-114.54083405804025,172,no,no
2024-01-03 00:35:00,37.13275937179371,-114.1402767501479,34.096774880215186,-117.86824155341378,95,yes,no
2024-01-03 00:40:00,37.94965040755084,-116.59297500218155,35.77782996519098,-116.26486803497572,176,no,yes
2024-01-03 00:45:00,37.470165395692035,-114.44838016865212,34.03917055985865,-114.30898788363213,128,no,no
2024-01-03 00:50:00,35.83604551879114,-114.15717112089084,35.037977512345066,-114.21017731394214,117,no,no
2024-01-03 00:55:00,35.3779586954158,-117.12652990225553,35.12963200803024,-117.27872416806686,118,yes,yes
2024-01-03 01:00:00,35.67198637451441,-116.15439472699633,35.968529079031946,-117.66998423424636,286,yes,yes
2024-01-03 01:05:00,34.52998474153198,-116.00230595054069,37.85562725400857,-117.77538528186975,170,no,yes
2024-01-03 01:10:00,36.12552523703008,-115.59275340785071,36.12108658557878,-115.23247021871228,135,no,yes
2024-01-03 01:15:00,34.80202849454308,-116.46721405785972,37.51994367835533,-117.29386474039812,125,yes,no
2024-01-03 01:20:00,34.01650073522377,-117.24947944897006,36.15071833772022,-115.75782808900341,102,yes,yes
2024-01-03 01:25:00,36.77417974073871,-114.41722661633175,37.81821204483859,-117.8805077531008,54,no,yes
2024-01-03 01:30:00,35.97704295452385,-116.0243431775272,35.18328341660371,-115.75474473868977,85,yes,no
2024-01-03 01:35:00,36.536230909275346,-114.52138491706546,37.83455246023289,-117.4230301248245,59,yes,yes
2024-01-03 01:40:00,34.76804048968822,-117.48064955835878,35.1160432830458,-114.60549679343602,290,no,no
2024-01-03 01:45:00,35.33002159406752,-115.18472200881133,34.81165962121905,-114.15413381877259,251,no,no
2024-01-03 01:50:00,36.45911727219043,-114.11884833734574,37.92649806994693,-117.98709429466956,30,yes,no
2024-01-03 01:55:00,36.27508033000733,-116.9501331925293,37.506488261307524,-117.15652549953208,154,yes,no
2024-01-03 02:00:00,36.25424160403317,-115.60946814590812,36.24235344350449,-117.08365703964307,202,no,no
2024-01-03 02:05:00,37.4951890645195,-116.43684130574566,34.00950647351806,-117.26442135425184,276,yes,yes
2024-01-03 02:10:00,34.68335357609704,-116.45978486996783,36.5986200727182,-117.95341861827286,279,yes,yes
2024-01-03 02:15:00,35.50837819539683,-114.26560042505997,35.31484773110061,-117.44645610092141,241,yes,no
2024-01-03 02:20:00,36.54381425033216,-117.139268470757,37.49288401339638,-114.12498783936202,163,no,yes
2024-01-03 02:25:00,35.82913159927177,-115.10464178431367,37.485654967492806,-116.9444773299507,217,no,yes
2024-01-03 02:30:00,36.89976496527843,-114.87242967764344,36.48835631189342,-115.99454166030813,217,no,yes
2024-01-03 02:35:00,35.59938743430958,-117.61922600962961,34.35745697594214,-114.15555153362205,155,yes,no
2024-01-03 02:40:00,36.20720635403415,-116.45210360328015,35.16773682086633,-115.73876924499037,273,no,yes
2024-01-03 02:45:00,35.337562687068676,-114.02658224470599,34.82539274776747,-117.21781365757586,115,no,no
2024-01-03 02:50:00,37.45044417038751,-114.65499546123918,37.292387204398906,-117.98833280826925,67,no,no
2024-01-03 02:55:00,34.91119318356083,-117.2460437433077,36.45222660833507,-114.15505102282017,182,yes,no
